Time,Source,Destination,Length
4.906040,10.1.10.11,104.198.218.190,983
4.986105,10.1.10.11,104.198.218.190,983
5.075986,10.1.10.11,104.198.218.190,983
5.166139,10.1.10.11,104.198.218.190,983
5.245526,10.1.10.11,104.198.218.190,983
5.335962,10.1.10.11,104.198.218.190,983
5.415439,10.1.10.11,104.198.218.190,983
5.505990,10.1.10.11,104.198.218.190,983
5.585651,10.1.10.11,104.198.218.190,983
5.676701,10.1.10.11,104.198.218.190,983
5.755606,10.1.10.11,104.198.218.190,983
5.845664,10.1.10.11,104.198.218.190,983
5.925572,10.1.10.11,104.198.218.190,983
6.017169,10.1.10.11,104.198.218.190,983
6.097705,10.1.10.11,104.198.218.190,983
6.186322,10.1.10.11,104.198.218.190,983
6.267215,10.1.10.11,104.198.218.190,983
6.356191,10.1.10.11,104.198.218.190,983
6.447733,10.1.10.11,104.198.218.190,983
6.525468,10.1.10.11,104.198.218.190,983
6.615962,10.1.10.11,104.198.218.190,983
6.695891,10.1.10.11,104.198.218.190,983
6.787120,10.1.10.11,104.198.218.190,983
6.865958,10.1.10.11,104.198.218.190,983
6.955958,10.1.10.11,104.198.218.190,983
7.035573,10.1.10.11,104.198.218.190,983
7.125598,10.1.10.11,104.198.218.190,983
7.206695,10.1.10.11,104.198.218.190,983
7.297118,10.1.10.11,104.198.218.190,983
7.375816,10.1.10.11,104.198.218.190,983
7.465511,10.1.10.11,104.198.218.190,983
7.545644,10.1.10.11,104.198.218.190,983
7.635670,10.1.10.11,104.198.218.190,983
7.726200,10.1.10.11,104.198.218.190,983
7.806064,10.1.10.11,104.198.218.190,983
7.898057,10.1.10.11,104.198.218.190,983
7.976103,10.1.10.11,104.198.218.190,983
8.065745,10.1.10.11,104.198.218.190,983
8.145665,10.1.10.11,104.198.218.190,983
8.235858,10.1.10.11,104.198.218.190,983
8.316251,10.1.10.11,104.198.218.190,983
8.409125,10.1.10.11,104.198.218.190,983
8.485443,10.1.10.11,104.198.218.190,983
8.575730,10.1.10.11,104.198.218.190,983
8.655893,10.1.10.11,104.198.218.190,983
8.747989,10.1.10.11,104.198.218.190,983
8.827516,10.1.10.11,104.198.218.190,983
8.919802,10.1.10.11,104.198.218.190,983
9.006597,10.1.10.11,104.198.218.190,983
9.085930,10.1.10.11,104.198.218.190,983
9.176190,10.1.10.11,104.198.218.190,983
9.256156,10.1.10.11,104.198.218.190,983
9.346201,10.1.10.11,104.198.218.190,983
9.427819,10.1.10.11,104.198.218.190,983
9.515938,10.1.10.11,104.198.218.190,983
9.605466,10.1.10.11,104.198.218.190,983
9.686152,10.1.10.11,104.198.218.190,983
9.765995,10.1.10.11,104.198.218.190,983
9.855719,10.1.10.11,104.198.218.190,983
9.936676,10.1.10.11,104.198.218.190,983
10.019567,10.1.10.11,104.198.218.190,983
10.099127,10.1.10.11,104.198.218.190,983
10.189517,10.1.10.11,104.198.218.190,983
10.279559,10.1.10.11,104.198.218.190,983
10.359089,10.1.10.11,104.198.218.190,983
10.449532,10.1.10.11,104.198.218.190,983
10.528709,10.1.10.11,104.198.218.190,983
10.619087,10.1.10.11,104.198.218.190,983
10.699381,10.1.10.11,104.198.218.190,983
10.790297,10.1.10.11,104.198.218.190,983
10.869221,10.1.10.11,104.198.218.190,983
10.958861,10.1.10.11,104.198.218.190,983
11.039212,10.1.10.11,104.198.218.190,983
11.128600,10.1.10.11,104.198.218.190,983
11.209080,10.1.10.11,104.198.218.190,983
11.299963,10.1.10.11,104.198.218.190,983
11.379521,10.1.10.11,104.198.218.190,983
11.469105,10.1.10.11,104.198.218.190,983
11.559051,10.1.10.11,104.198.218.190,983
11.640665,10.1.10.11,104.198.218.190,983
11.728879,10.1.10.11,104.198.218.190,983
11.809106,10.1.10.11,104.198.218.190,983
11.898223,10.1.10.11,104.198.218.190,983
11.978378,10.1.10.11,104.198.218.190,983
12.069965,10.1.10.11,104.198.218.190,983
12.149491,10.1.10.11,104.198.218.190,983
12.239519,10.1.10.11,104.198.218.190,983
12.319023,10.1.10.11,104.198.218.190,983
12.419363,10.1.10.11,104.198.218.190,983
12.499608,10.1.10.11,104.198.218.190,983
12.589853,10.1.10.11,104.198.218.190,983
12.668759,10.1.10.11,104.198.218.190,983
12.759617,10.1.10.11,104.198.218.190,983
12.850359,10.1.10.11,104.198.218.190,983
12.930363,10.1.10.11,104.198.218.190,983
13.019117,10.1.10.11,104.198.218.190,983
13.101992,10.1.10.11,104.198.218.190,983
13.189340,10.1.10.11,104.198.218.190,983
13.269324,10.1.10.11,104.198.218.190,983
13.358911,10.1.10.11,104.198.218.190,983
13.439577,10.1.10.11,104.198.218.190,983
13.529218,10.1.10.11,104.198.218.190,983
13.609075,10.1.10.11,104.198.218.190,983
13.705896,10.1.10.11,104.198.218.190,983
13.781935,10.1.10.11,104.198.218.190,983
13.878926,10.1.10.11,104.198.218.190,983
13.959049,10.1.10.11,104.198.218.190,983
14.050856,10.1.10.11,104.198.218.190,983
14.149430,10.1.10.11,104.198.218.190,983
14.229007,10.1.10.11,104.198.218.190,983
14.319486,10.1.10.11,104.198.218.190,983
14.398659,10.1.10.11,104.198.218.190,983
14.492972,10.1.10.11,104.198.218.190,983
14.579571,10.1.10.11,104.198.218.190,983
14.670553,10.1.10.11,104.198.218.190,983
14.767286,10.1.10.11,104.198.218.190,983
14.852669,10.1.10.11,104.198.218.190,983
14.930134,10.1.10.11,104.198.218.190,983
15.018608,10.1.10.11,104.198.218.190,983
15.108609,10.1.10.11,104.198.218.190,983
15.199554,10.1.10.11,104.198.218.190,983
15.279514,10.1.10.11,104.198.218.190,983
15.369633,10.1.10.11,104.198.218.190,983
15.460880,10.1.10.11,104.198.218.190,983
15.539262,10.1.10.11,104.198.218.190,983
15.629066,10.1.10.11,104.198.218.190,983
15.710270,10.1.10.11,104.198.218.190,983
15.803415,10.1.10.11,104.198.218.190,983
15.880484,10.1.10.11,104.198.218.190,983
15.970645,10.1.10.11,104.198.218.190,983
16.069118,10.1.10.11,104.198.218.190,983
16.182619,10.1.10.11,104.198.218.190,983
16.263132,10.1.10.11,104.198.218.190,983
16.351416,10.1.10.11,104.198.218.190,983
16.429306,10.1.10.11,104.198.218.190,983
16.534514,10.1.10.11,104.198.218.190,983
16.608544,10.1.10.11,104.198.218.190,983
16.709568,10.1.10.11,104.198.218.190,983
16.798855,10.1.10.11,104.198.218.190,983
16.878933,10.1.10.11,104.198.218.190,983
16.970132,10.1.10.11,104.198.218.190,983
17.049548,10.1.10.11,104.198.218.190,983
17.143059,10.1.10.11,104.198.218.190,983
17.218822,10.1.10.11,104.198.218.190,983
17.309709,10.1.10.11,104.198.218.190,983
17.399167,10.1.10.11,104.198.218.190,983
17.488757,10.1.10.11,104.198.218.190,983
17.569250,10.1.10.11,104.198.218.190,983
17.661989,10.1.10.11,104.198.218.190,983
17.738521,10.1.10.11,104.198.218.190,983
17.830523,10.1.10.11,104.198.218.190,983
17.908629,10.1.10.11,104.198.218.190,983
18.009485,10.1.10.11,104.198.218.190,983
18.099712,10.1.10.11,104.198.218.190,983
18.183274,10.1.10.11,104.198.218.190,983
18.270185,10.1.10.11,104.198.218.190,983
18.348958,10.1.10.11,104.198.218.190,983
18.439947,10.1.10.11,104.198.218.190,983
18.520392,10.1.10.11,104.198.218.190,983
18.608356,10.1.10.11,104.198.218.190,983
18.690779,10.1.10.11,104.198.218.190,983
18.779592,10.1.10.11,104.198.218.190,983
18.859112,10.1.10.11,104.198.218.190,983
18.949912,10.1.10.11,104.198.218.190,983
19.029426,10.1.10.11,104.198.218.190,983
19.119730,10.1.10.11,104.198.218.190,983
19.198677,10.1.10.11,104.198.218.190,983
19.303629,10.1.10.11,104.198.218.190,983
19.408922,10.1.10.11,104.198.218.190,983
19.491268,10.1.10.11,104.198.218.190,983
19.579101,10.1.10.11,104.198.218.190,983
19.669709,10.1.10.11,104.198.218.190,983
19.758831,10.1.10.11,104.198.218.190,983
19.838816,10.1.10.11,104.198.218.190,983
19.928566,10.1.10.11,104.198.218.190,983
20.011093,10.1.10.11,104.198.218.190,983
20.118861,10.1.10.11,104.198.218.190,983
20.198918,10.1.10.11,104.198.218.190,983
20.290571,10.1.10.11,104.198.218.190,983
20.372071,10.1.10.11,104.198.218.190,983
20.459929,10.1.10.11,104.198.218.190,983
20.538658,10.1.10.11,104.198.218.190,983
20.639821,10.1.10.11,104.198.218.190,983
0.047513,10.1.10.11,104.198.218.190,983
0.138128,10.1.10.11,104.198.218.190,983
0.217252,10.1.10.11,104.198.218.190,983
0.307735,10.1.10.11,104.198.218.190,983
0.388162,10.1.10.11,104.198.218.190,983
0.477298,10.1.10.11,104.198.218.190,983
0.557731,10.1.10.11,104.198.218.190,983
0.648688,10.1.10.11,104.198.218.190,983
0.728221,10.1.10.11,104.198.218.190,983
0.817587,10.1.10.11,104.198.218.190,983
0.897421,10.1.10.11,104.198.218.190,983
0.987676,10.1.10.11,104.198.218.190,983
1.078208,10.1.10.11,104.198.218.190,983
1.157423,10.1.10.11,104.198.218.190,983
1.247827,10.1.10.11,104.198.218.190,983
1.327507,10.1.10.11,104.198.218.190,983
1.423157,10.1.10.11,104.198.218.190,983
1.497046,10.1.10.11,104.198.218.190,983
1.587598,10.1.10.11,104.198.218.190,983
1.668021,10.1.10.11,104.198.218.190,983
1.758004,10.1.10.11,104.198.218.190,983
1.837308,10.1.10.11,104.198.218.190,983
1.933140,10.1.10.11,104.198.218.190,983
2.009604,10.1.10.11,104.198.218.190,983
2.097748,10.1.10.11,104.198.218.190,983
2.177679,10.1.10.11,104.198.218.190,983
2.269868,10.1.10.11,104.198.218.190,983
2.357325,10.1.10.11,104.198.218.190,983
2.437595,10.1.10.11,104.198.218.190,983
2.527835,10.1.10.11,104.198.218.190,983
2.608341,10.1.10.11,104.198.218.190,983
2.700326,10.1.10.11,104.198.218.190,983
2.777331,10.1.10.11,104.198.218.190,983
2.867769,10.1.10.11,104.198.218.190,983
2.948094,10.1.10.11,104.198.218.190,983
3.037915,10.1.10.11,104.198.218.190,983
3.118415,10.1.10.11,104.198.218.190,983
3.207694,10.1.10.11,104.198.218.190,983
3.289514,10.1.10.11,104.198.218.190,983
3.377268,10.1.10.11,104.198.218.190,983
3.458110,10.1.10.11,104.198.218.190,983
3.552706,10.1.10.11,104.198.218.190,983
3.637755,10.1.10.11,104.198.218.190,983
3.717454,10.1.10.11,104.198.218.190,983
3.809757,10.1.10.11,104.198.218.190,983
3.888839,10.1.10.11,104.198.218.190,983
3.977843,10.1.10.11,104.198.218.190,983
4.057118,10.1.10.11,104.198.218.190,983
4.148085,10.1.10.11,104.198.218.190,983
4.227660,10.1.10.11,104.198.218.190,983
4.319664,10.1.10.11,104.198.218.190,983
4.398025,10.1.10.11,104.198.218.190,983
4.488666,10.1.10.11,104.198.218.190,983
4.567727,10.1.10.11,104.198.218.190,983
4.657517,10.1.10.11,104.198.218.190,983
4.743834,10.1.10.11,104.198.218.190,983
4.829761,10.1.10.11,104.198.218.190,983
4.920460,10.1.10.11,104.198.218.190,983
4.998857,10.1.10.11,104.198.218.190,983
5.089161,10.1.10.11,104.198.218.190,983
5.167284,10.1.10.11,104.198.218.190,983
5.257320,10.1.10.11,104.198.218.190,983
5.338766,10.1.10.11,104.198.218.190,983
5.427517,10.1.10.11,104.198.218.190,983
5.508148,10.1.10.11,104.198.218.190,983
5.597581,10.1.10.11,104.198.218.190,983
5.677063,10.1.10.11,104.198.218.190,983
5.774849,10.1.10.11,104.198.218.190,983
5.847417,10.1.10.11,104.198.218.190,983
5.938605,10.1.10.11,104.198.218.190,983
6.017336,10.1.10.11,104.198.218.190,983
6.109782,10.1.10.11,104.198.218.190,983
6.200516,10.1.10.11,104.198.218.190,983
6.278117,10.1.10.11,104.198.218.190,983
6.367281,10.1.10.11,104.198.218.190,983
6.447326,10.1.10.11,104.198.218.190,983
6.538879,10.1.10.11,104.198.218.190,983
6.617571,10.1.10.11,104.198.218.190,983
6.708010,10.1.10.11,104.198.218.190,983
6.788928,10.1.10.11,104.198.218.190,983
6.878625,10.1.10.11,104.198.218.190,983
6.963910,10.1.10.11,104.198.218.190,983
7.049801,10.1.10.11,104.198.218.190,983
7.128955,10.1.10.11,104.198.218.190,983
7.220655,10.1.10.11,104.198.218.190,983
7.298170,10.1.10.11,104.198.218.190,983
7.387476,10.1.10.11,104.198.218.190,983
7.477915,10.1.10.11,104.198.218.190,983
7.558017,10.1.10.11,104.198.218.190,983
7.649427,10.1.10.11,104.198.218.190,983
7.727470,10.1.10.11,104.198.218.190,983
7.817427,10.1.10.11,104.198.218.190,983
7.897392,10.1.10.11,104.198.218.190,983
7.992437,10.1.10.11,104.198.218.190,983
8.067622,10.1.10.11,104.198.218.190,983
8.157963,10.1.10.11,104.198.218.190,983
8.238150,10.1.10.11,104.198.218.190,983
8.330443,10.1.10.11,104.198.218.190,983
8.414858,10.1.10.11,104.198.218.190,983
8.500106,10.1.10.11,104.198.218.190,983
8.585715,10.1.10.11,104.198.218.190,983
8.670405,10.1.10.11,104.198.218.190,983
8.757358,10.1.10.11,104.198.218.190,983
8.837544,10.1.10.11,104.198.218.190,983
8.931481,10.1.10.11,104.198.218.190,983
9.007298,10.1.10.11,104.198.218.190,983
9.097328,10.1.10.11,104.198.218.190,983
9.179057,10.1.10.11,104.198.218.190,983
9.268684,10.1.10.11,104.198.218.190,983
9.347257,10.1.10.11,104.198.218.190,983
9.437170,10.1.10.11,104.198.218.190,983
9.519391,10.1.10.11,104.198.218.190,983
9.608870,10.1.10.11,104.198.218.190,983
9.688733,10.1.10.11,104.198.218.190,983
9.779498,10.1.10.11,104.198.218.190,983
9.857555,10.1.10.11,104.198.218.190,983
9.947487,10.1.10.11,104.198.218.190,983
10.052818,10.1.10.11,104.198.218.190,983
10.118205,10.1.10.11,104.198.218.190,983
10.207951,10.1.10.11,104.198.218.190,983
10.287548,10.1.10.11,104.198.218.190,983
10.377212,10.1.10.11,104.198.218.190,983
10.457635,10.1.10.11,104.198.218.190,983
10.549525,10.1.10.11,104.198.218.190,983
10.629114,10.1.10.11,104.198.218.190,983
10.719761,10.1.10.11,104.198.218.190,983
10.798159,10.1.10.11,104.198.218.190,983
10.888733,10.1.10.11,104.198.218.190,983
10.967614,10.1.10.11,104.198.218.190,983
11.057613,10.1.10.11,104.198.218.190,983
11.137217,10.1.10.11,104.198.218.190,983
11.231646,10.1.10.11,104.198.218.190,983
11.317307,10.1.10.11,104.198.218.190,983
11.402358,10.1.10.11,104.198.218.190,983
11.487652,10.1.10.11,104.198.218.190,983
11.568211,10.1.10.11,104.198.218.190,983
11.658885,10.1.10.11,104.198.218.190,983
11.737682,10.1.10.11,104.198.218.190,983
11.827474,10.1.10.11,104.198.218.190,983
11.907894,10.1.10.11,104.198.218.190,983
11.999921,10.1.10.11,104.198.218.190,983
12.077220,10.1.10.11,104.198.218.190,983
12.167398,10.1.10.11,104.198.218.190,983
12.248706,10.1.10.11,104.198.218.190,983
12.337434,10.1.10.11,104.198.218.190,983
12.417904,10.1.10.11,104.198.218.190,983
12.507240,10.1.10.11,104.198.218.190,983
12.599618,10.1.10.11,104.198.218.190,983
12.677495,10.1.10.11,104.198.218.190,983
12.767532,10.1.10.11,104.198.218.190,983
12.849120,10.1.10.11,104.198.218.190,983
12.937344,10.1.10.11,104.198.218.190,983
13.019204,10.1.10.11,104.198.218.190,983
13.107280,10.1.10.11,104.198.218.190,983
13.187737,10.1.10.11,104.198.218.190,983
13.280371,10.1.10.11,104.198.218.190,983
13.357657,10.1.10.11,104.198.218.190,983
13.448728,10.1.10.11,104.198.218.190,983
13.527353,10.1.10.11,104.198.218.190,983
13.620013,10.1.10.11,104.198.218.190,983
13.697488,10.1.10.11,104.198.218.190,983
13.792076,10.1.10.11,104.198.218.190,983
13.877107,10.1.10.11,104.198.218.190,983
13.958166,10.1.10.11,104.198.218.190,983
14.047769,10.1.10.11,104.198.218.190,983
14.161017,10.1.10.11,104.198.218.190,983
14.217330,10.1.10.11,104.198.218.190,983
14.301108,10.1.10.11,104.198.218.190,983
14.388150,10.1.10.11,104.198.218.190,983
14.467410,10.1.10.11,104.198.218.190,983
14.558221,10.1.10.11,104.198.218.190,983
14.637828,10.1.10.11,104.198.218.190,983
14.718008,10.1.10.11,104.198.218.190,983
14.798943,10.1.10.11,104.198.218.190,983
14.888129,10.1.10.11,104.198.218.190,983
14.969742,10.1.10.11,104.198.218.190,983
15.057739,10.1.10.11,104.198.218.190,983
15.148385,10.1.10.11,104.198.218.190,983
15.228377,10.1.10.11,104.198.218.190,983
15.321093,10.1.10.11,104.198.218.190,983
15.398960,10.1.10.11,104.198.218.190,983
15.492513,10.1.10.11,104.198.218.190,983
15.567998,10.1.10.11,104.198.218.190,983
15.588071,10.1.10.11,104.198.218.190,89
5.382273,10.1.10.11,104.198.218.190,501
5.431174,10.1.10.11,104.198.218.190,501
10.162003,10.1.10.11,104.198.218.190,180
10.209938,10.1.10.11,104.198.218.190,584
10.341470,10.1.10.11,104.198.218.190,142
11.105252,10.1.10.11,104.198.218.190,983
11.179259,10.1.10.11,104.198.218.190,983
11.268734,10.1.10.11,104.198.218.190,983
11.356272,10.1.10.11,104.198.218.190,983
11.440651,10.1.10.11,104.198.218.190,983
11.519494,10.1.10.11,104.198.218.190,983
11.607020,10.1.10.11,104.198.218.190,983
11.696570,10.1.10.11,104.198.218.190,983
11.776873,10.1.10.11,104.198.218.190,983
11.866839,10.1.10.11,104.198.218.190,983
11.947089,10.1.10.11,104.198.218.190,983
12.036548,10.1.10.11,104.198.218.190,983
12.116578,10.1.10.11,104.198.218.190,983
12.210838,10.1.10.11,104.198.218.190,983
12.290336,10.1.10.11,104.198.218.190,983
12.377052,10.1.10.11,104.198.218.190,983
12.458421,10.1.10.11,104.198.218.190,983
12.548910,10.1.10.11,104.198.218.190,983
12.628135,10.1.10.11,104.198.218.190,983
12.716812,10.1.10.11,104.198.218.190,983
12.797117,10.1.10.11,104.198.218.190,983
12.887058,10.1.10.11,104.198.218.190,983
12.976750,10.1.10.11,104.198.218.190,983
13.058765,10.1.10.11,104.198.218.190,983
13.146610,10.1.10.11,104.198.218.190,983
13.227399,10.1.10.11,104.198.218.190,983
13.319125,10.1.10.11,104.198.218.190,983
13.398668,10.1.10.11,104.198.218.190,983
13.487157,10.1.10.11,104.198.218.190,983
13.567138,10.1.10.11,104.198.218.190,983
13.656632,10.1.10.11,104.198.218.190,983
13.737081,10.1.10.11,104.198.218.190,983
13.827002,10.1.10.11,104.198.218.190,983
13.907810,10.1.10.11,104.198.218.190,983
13.996764,10.1.10.11,104.198.218.190,983
14.077290,10.1.10.11,104.198.218.190,983
14.166581,10.1.10.11,104.198.218.190,983
14.257556,10.1.10.11,104.198.218.190,983
14.337827,10.1.10.11,104.198.218.190,983
14.426818,10.1.10.11,104.198.218.190,983
14.507230,10.1.10.11,104.198.218.190,983
14.598591,10.1.10.11,104.198.218.190,983
14.676441,10.1.10.11,104.198.218.190,983
14.766911,10.1.10.11,104.198.218.190,983
14.846745,10.1.10.11,104.198.218.190,983
14.936525,10.1.10.11,104.198.218.190,983
15.017111,10.1.10.11,104.198.218.190,983
15.106768,10.1.10.11,104.198.218.190,983
15.187192,10.1.10.11,104.198.218.190,983
15.276601,10.1.10.11,104.198.218.190,983
15.357062,10.1.10.11,104.198.218.190,983
15.447060,10.1.10.11,104.198.218.190,983
15.537230,10.1.10.11,104.198.218.190,983
15.616784,10.1.10.11,104.198.218.190,983
15.706624,10.1.10.11,104.198.218.190,983
15.786516,10.1.10.11,104.198.218.190,983
15.876837,10.1.10.11,104.198.218.190,983
15.959616,10.1.10.11,104.198.218.190,983
16.048061,10.1.10.11,104.198.218.190,983
16.126607,10.1.10.11,104.198.218.190,983
16.216968,10.1.10.11,104.198.218.190,983
16.296676,10.1.10.11,104.198.218.190,983
16.387047,10.1.10.11,104.198.218.190,983
16.468799,10.1.10.11,104.198.218.190,983
16.556601,10.1.10.11,104.198.218.190,983
16.637369,10.1.10.11,104.198.218.190,983
16.726849,10.1.10.11,104.198.218.190,983
16.816487,10.1.10.11,104.198.218.190,983
16.896605,10.1.10.11,104.198.218.190,983
16.986920,10.1.10.11,104.198.218.190,983
17.067373,10.1.10.11,104.198.218.190,983
17.156846,10.1.10.11,104.198.218.190,983
17.237436,10.1.10.11,104.198.218.190,983
17.327654,10.1.10.11,104.198.218.190,983
17.406684,10.1.10.11,104.198.218.190,983
17.496946,10.1.10.11,104.198.218.190,983
17.576515,10.1.10.11,104.198.218.190,983
17.667025,10.1.10.11,104.198.218.190,983
17.757500,10.1.10.11,104.198.218.190,983
17.836916,10.1.10.11,104.198.218.190,983
17.919334,10.1.10.11,104.198.218.190,983
18.006622,10.1.10.11,104.198.218.190,983
18.096443,10.1.10.11,104.198.218.190,983
18.179332,10.1.10.11,104.198.218.190,983
18.267546,10.1.10.11,104.198.218.190,983
18.346768,10.1.10.11,104.198.218.190,983
18.436972,10.1.10.11,104.198.218.190,983
18.517177,10.1.10.11,104.198.218.190,983
18.606935,10.1.10.11,104.198.218.190,983
18.688082,10.1.10.11,104.198.218.190,983
18.776482,10.1.10.11,104.198.218.190,983
18.856506,10.1.10.11,104.198.218.190,983
18.952959,10.1.10.11,104.198.218.190,983
19.026648,10.1.10.11,104.198.218.190,983
19.117319,10.1.10.11,104.198.218.190,983
19.196985,10.1.10.11,104.198.218.190,983
19.286659,10.1.10.11,104.198.218.190,983
19.378529,10.1.10.11,104.198.218.190,983
19.457024,10.1.10.11,104.198.218.190,983
19.549132,10.1.10.11,104.198.218.190,983
